260	1004	ERR2017481	0.701701701701702	0.298298298298298	1
260	1004	ERR2017593	0.713713713713714	0.286286286286286	1
260	1004	ERR2017574	0.641641641641642	0.358358358358358	1
260	1004	ERR2017429	0.498498498498498	0.501501501501502	1
260	1004	ERR2017490	0.665665665665666	0.334334334334334	1
260	1004	ERR2017503	0.610610610610611	0.389389389389389	1
260	1004	ERR2017596	0.425425425425425	0.574574574574575	1
260	1004	ERR2017507	0.781781781781782	0.218218218218218	1
260	1004	ERR2017417	0.695695695695696	0.304304304304304	1
260	1004	ERR2017447	0.724724724724725	0.275275275275275	1
260	1004	ERR2017528	0.391391391391391	0.608608608608609	1
260	1004	ERR3021302	0.566566566566567	0.433433433433433	1
260	1004	ERR3021298	0.574574574574575	0.425425425425425	1
260	1004	ERR3021314	0.47047047047047	0.529529529529529	1
260	1004	ERR3021319	0.593593593593594	0.406406406406406	1
260	1004	ERR3021289	0.64964964964965	0.35035035035035	1
260	1004	ERR3021306	0.326326326326326	0.673673673673674	1
260	1004	ERR3021275	0.439439439439439	0.560560560560561	1
260	1004	ERR2843670	0.437437437437437	0.562562562562563	1
260	1004	ERR2843574	0.504504504504504	0.495495495495495	1
260	1004	ERR2843668	0.515515515515516	0.484484484484485	1
260	1004	ERR2843667	0.500500500500501	0.4994994994995	1
260	1004	ERR2843570	0.384384384384384	0.615615615615616	1
260	1004	ERR2868461	0.468468468468468	0.531531531531532	1
260	1004	ERR2868469	0.413413413413413	0.586586586586587	1
260	1004	ERR2868503	0.53953953953954	0.46046046046046	1
260	1004	ERR2608620	0.558558558558559	0.441441441441441	1
260	1004	SRR13327541	0.444444444444444	0.555555555555556	1
260	1004	WGC076284	0.586586586586587	0.413413413413413	1
260	1004	WGC066690	0.54954954954955	0.45045045045045	1
260	1004	WGC076293	0.698698698698699	0.301301301301301	1
260	1004	WGC076525	0.395395395395395	0.604604604604605	1
260	1004	WGC076305	0.682682682682683	0.317317317317317	1
260	1004	WGC076507	0.641641641641642	0.358358358358358	1
260	1004	SRR8675921	0.611611611611612	0.388388388388388	1
260	1004	SRR8675915	0.535535535535536	0.464464464464464	1
260	1004	SRR8675885	0.647647647647648	0.352352352352352	1
260	1004	SRR8675903	0.661661661661662	0.338338338338338	1
260	1004	SRR8675897	0.664664664664665	0.335335335335335	1
260	1004	SRR8675895	0.571571571571572	0.428428428428428	1
260	1004	SRR8675909	0.627627627627628	0.372372372372372	1
260	1004	SRR8845612	0.387387387387387	0.612612612612613	1
260	1004	SRR8845585	0.379379379379379	0.620620620620621	1
260	1004	SRR8845363	0.497497497497497	0.502502502502503	1
260	1004	SRR8845634	0.455455455455455	0.544544544544545	1
260	1004	SRR8845320	0.415415415415415	0.584584584584585	1
260	1004	SRR8845350	0.45045045045045	0.54954954954955	1
260	1004	SRR8845295	0.565565565565566	0.434434434434434	1
260	1004	SRR8845618	0.493493493493493	0.506506506506507	1
260	1004	SRR8845576	0.33033033033033	0.66966966966967	1
260	1004	SRR8845330	0.232232232232232	0.767767767767768	1
260	1004	SRR8845496	0.543543543543544	0.456456456456456	1
260	1004	F286512	0.411411411411411	0.588588588588589	1
260	1004	F288225	0.504504504504504	0.495495495495495	1
260	1004	F288067	0.419419419419419	0.580580580580581	1
260	1004	F037674	0.372372372372372	0.627627627627628	1
260	1004	SRR6504918	0.533533533533533	0.466466466466466	1
260	1004	SRR6504873	0.587587587587588	0.412412412412412	1
260	1004	ERR1620370	0.524524524524524	0.475475475475475	1
260	1004	ERR1620357	0.603603603603604	0.396396396396396	1
260	1004	ERR1620355	0.553553553553554	0.446446446446446	1
260	1004	ERR1620369	0.449449449449449	0.550550550550551	1
260	1004	CKD_CON.048	0.587587587587588	0.412412412412412	1
260	1004	CKD_CON.044	0.575575575575576	0.424424424424424	1
260	1004	CKD_CON.066	0.661661661661662	0.338338338338338	1
260	1004	CKD_CON.053	0.623623623623624	0.376376376376376	1
260	1004	CKD_CON.009	0.313313313313313	0.686686686686687	1
260	1004	CKD_CON.062	0.31031031031031	0.68968968968969	1
260	1004	CKD_CON.028	0.507507507507508	0.492492492492492	1
260	1004	SRR13077777	0.646646646646647	0.353353353353353	1
260	1004	SRR13077708	0.392392392392392	0.607607607607608	1
260	1004	Yu_65	0.627627627627628	0.372372372372372	1
260	1004	Yu_93	0.500500500500501	0.4994994994995	1
260	1004	SRR16124216	0.412412412412412	0.587587587587588	1
260	1004	SRR16124266	0.681681681681682	0.318318318318318	1
260	1004	SRR16124218	0.527527527527528	0.472472472472472	1
260	1004	SRR16124172	0.510510510510511	0.48948948948949	1
260	1004	SRR16124237	0.540540540540541	0.459459459459459	1
260	1004	SRR16124205	0.506506506506507	0.493493493493493	1
260	1004	SRR16124202	0.546546546546547	0.453453453453453	1
260	1004	SRR16124244	0.35035035035035	0.64964964964965	1
260	1004	SRR16124208	0.523523523523523	0.476476476476476	1
260	1004	SRR11971752	0.578578578578579	0.421421421421421	1
260	1004	SRR11977463	0.425425425425425	0.574574574574575	1
260	1004	SRR11977461	0.502502502502503	0.497497497497497	1
260	1004	SRR11971743	0.508508508508508	0.491491491491492	1
260	1004	SRR11973595	0.396396396396396	0.603603603603604	1
260	1004	SRR11973591	0.477477477477477	0.522522522522523	1
